order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260919-0039,2026-09-19,C1799,Ergonomic Chair,Office,East,3,202.12
ORD-20260919-0040,2026-09-19,C1514,Ergonomic Chair,Office,South,1,218.26
ORD-20260919-0041,2026-09-19,C1926,Running Shoes,Sports,East,2,83.21
ORD-20260919-0042,2026-09-19,C1131,Water Bottle,Sports,South,1,15.14
ORD-20260919-0043,2026-09-19,C1006,Laptop Stand,Office,East,1,35.33
ORD-20260919-0044,2026-09-19,C1236,Desk Lamp,Office,West,2,27.47
ORD-20260919-0045,2026-09-19,C1176,USB-C Charger,Electronics,West,2,20.61
ORD-20260919-0046,2026-09-19,C1346,Coffee Beans 1kg,Grocery,West,1,19.39
ORD-20260919-0047,2026-09-19,C1092,Ergonomic Chair,Office,East,1,224.6
ORD-20260919-0048,2026-09-19,C1646,Coffee Beans 1kg,Grocery,East,1,18.41
ORD-20260919-0049,2026-09-19,C1546,Yoga Mat,Sports,East,1,25.14
ORD-20260919-0050,2026-09-19,C1055,Water Bottle,Sports,West,2,14.15
ORD-20260919-0051,2026-09-19,C1410,Ergonomic Chair,Office,West,1,217.04
ORD-20260919-0052,2026-09-19,C1807,Smart Watch,Electronics,North,1,137.25
ORD-20260919-0053,2026-09-19,C1161,Smart Watch,Electronics,West,1,147.67
ORD-20260919-0054,2026-09-19,C1846,Desk Lamp,Office,East,3,28.34
ORD-20260919-0055,2026-09-19,C1647,USB-C Charger,Electronics,East,1,20.46
ORD-20260919-0056,2026-09-19,C1396,Ergonomic Chair,Office,West,1,222.76
ORD-20260919-0057,2026-09-19,C1761,Coffee Beans 1kg,Grocery,South,1,19.12
ORD-20260919-0058,2026-09-19,C1471,USB-C Charger,Electronics,East,1,19.39
ORD-20260919-0059,2026-09-19,C1622,Smart Watch,Electronics,East,1,149.91
ORD-20260919-0060,2026-09-19,C1462,Green Tea Pack,Grocery,North,1,10.32
ORD-20260919-0061,2026-09-19,C1435,Green Tea Pack,Grocery,South,1,9.69
ORD-20260919-0062,2026-09-19,C1519,USB-C Charger,Electronics,West,1,19.9
ORD-20260919-0063,2026-09-19,C1573,Coffee Beans 1kg,Grocery,North,1,18.08
ORD-20260919-0064,2026-09-19,C1498,Running Shoes,Sports,West,2,90.41
ORD-20260919-0065,2026-09-19,C1065,Running Shoes,Sports,South,2,92.8
ORD-20260919-0066,2026-09-19,C1632,Smart Watch,Electronics,East,3,136.56
ORD-20260919-0067,2026-09-19,C1968,Water Bottle,Sports,East,1,14.83
ORD-20260919-0068,2026-09-19,C1190,Laptop Stand,Office,South,4,34.79
ORD-20260919-0069,2026-09-19,C1116,Green Tea Pack,Grocery,South,1,10.39
ORD-20260919-0070,2026-09-19,C1634,Green Tea Pack,Grocery,East,1,10.06
ORD-20260919-0071,2026-09-19,C1388,Ergonomic Chair,Office,North,2,211.56
ORD-20260919-0072,2026-09-19,C1386,Smart Watch,Electronics,East,1,152.84
ORD-20260919-0073,2026-09-19,C1392,Laptop Stand,Office,North,1,31.1
ORD-20260919-0074,2026-09-19,C1660,Ergonomic Chair,Office,North,1,222.79
ORD-20260919-0075,2026-09-19,C1959,Water Bottle,Sports,West,1,14.71
ORD-20260919-0076,2026-09-19,C1837,Desk Lamp,Office,East,1,27.36
ORD-20260919-0077,2026-09-19,C1638,USB-C Charger,Electronics,North,3,19.0
ORD-20260919-0078,2026-09-19,C1261,Laptop Stand,Office,West,4,35.53
ORD-20260919-0079,2026-09-19,C1797,Water Bottle,Sports,East,2,14.04
ORD-20260919-0080,2026-09-19,C1749,USB-C Charger,Electronics,North,2,20.95
ORD-20260919-0081,2026-09-19,C1507,Laptop Stand,Office,South,1,35.58
ORD-20260919-0082,2026-09-19,C1269,Running Shoes,Sports,East,1,92.03
ORD-20260919-0083,2026-09-19,C1383,Desk Lamp,Office,West,1,29.22
ORD-20260919-0084,2026-09-19,C1281,Coffee Beans 1kg,Grocery,East,2,19.25
ORD-20260919-0085,2026-09-19,C1408,Water Bottle,Sports,East,1,13.49
ORD-20260919-0086,2026-09-19,C1682,Wireless Earbuds,Electronics,North,1,59.85
ORD-20260919-0087,2026-09-19,C1922,Ergonomic Chair,Office,South,1,226.39
ORD-20260919-0088,2026-09-19,C1818,Desk Lamp,Office,North,1,27.6
ORD-20260919-0089,2026-09-19,C1301,Yoga Mat,Sports,East,1,23.76
ORD-20260919-0090,2026-09-19,C1345,Running Shoes,Sports,East,1,85.23
ORD-20260919-0091,2026-09-19,C1693,Laptop Stand,Office,West,3,31.31
ORD-20260919-0092,2026-09-19,C1839,Yoga Mat,Sports,South,1,26.09
