order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260830-0037,2026-08-30,C1164,Smart Watch,Electronics,North,1,147.42
ORD-20260830-0038,2026-08-30,C1693,Wireless Earbuds,Electronics,South,1,54.91
ORD-20260830-0039,2026-08-30,C1577,Smart Watch,Electronics,East,3,137.09
ORD-20260830-0040,2026-08-30,C1503,Ergonomic Chair,Office,South,1,208.46
ORD-20260830-0041,2026-08-30,C1303,Desk Lamp,Office,North,2,27.34
ORD-20260830-0042,2026-08-30,C1691,Running Shoes,Sports,South,1,83.07
ORD-20260830-0043,2026-08-30,C1052,Desk Lamp,Office,East,1,25.6
ORD-20260830-0044,2026-08-30,C1802,Green Tea Pack,Grocery,East,2,10.39
ORD-20260830-0045,2026-08-30,C1874,Water Bottle,Sports,East,4,13.69
ORD-20260830-0046,2026-08-30,C1477,Green Tea Pack,Grocery,South,2,10.47
ORD-20260830-0047,2026-08-30,C1209,Green Tea Pack,Grocery,North,1,9.52
ORD-20260830-0048,2026-08-30,C1020,Ergonomic Chair,Office,East,1,222.51
ORD-20260830-0049,2026-08-30,C1111,Wireless Earbuds,Electronics,East,1,54.93
ORD-20260830-0050,2026-08-30,C1823,Green Tea Pack,Grocery,South,2,9.99
ORD-20260830-0051,2026-08-30,C1980,Water Bottle,Sports,East,2,13.54
ORD-20260830-0052,2026-08-30,C1692,USB-C Charger,Electronics,East,2,20.93
ORD-20260830-0053,2026-08-30,C1779,Ergonomic Chair,Office,South,1,210.91
ORD-20260830-0054,2026-08-30,C1201,Desk Lamp,Office,North,1,26.2
ORD-20260830-0055,2026-08-30,C1361,Ergonomic Chair,Office,South,4,197.93
ORD-20260830-0056,2026-08-30,C1491,Coffee Beans 1kg,Grocery,North,3,18.71
ORD-20260830-0057,2026-08-30,C1087,Wireless Earbuds,Electronics,North,1,55.54
ORD-20260830-0058,2026-08-30,C1840,Wireless Earbuds,Electronics,North,2,61.56
ORD-20260830-0059,2026-08-30,C1974,Coffee Beans 1kg,Grocery,East,1,19.0
ORD-20260830-0060,2026-08-30,C1900,Water Bottle,Sports,North,2,13.98
ORD-20260830-0061,2026-08-30,C1906,Green Tea Pack,Grocery,South,1,9.69
ORD-20260830-0062,2026-08-30,C1196,Desk Lamp,Office,North,1,28.81
ORD-20260830-0063,2026-08-30,C1231,Ergonomic Chair,Office,North,1,203.3
ORD-20260830-0064,2026-08-30,C1344,Yoga Mat,Sports,North,1,22.94
ORD-20260830-0065,2026-08-30,C1085,Green Tea Pack,Grocery,North,1,9.23
ORD-20260830-0066,2026-08-30,C1657,Water Bottle,Sports,East,1,14.4
ORD-20260830-0067,2026-08-30,C1870,Coffee Beans 1kg,Grocery,East,1,17.89
ORD-20260830-0068,2026-08-30,C1406,Wireless Earbuds,Electronics,West,1,55.81
ORD-20260830-0069,2026-08-30,C1415,Smart Watch,Electronics,South,2,138.49
ORD-20260830-0070,2026-08-30,C1556,USB-C Charger,Electronics,East,1,19.29
ORD-20260830-0071,2026-08-30,C1166,Ergonomic Chair,Office,East,1,199.98
ORD-20260830-0072,2026-08-30,C1891,Ergonomic Chair,Office,East,1,217.17
ORD-20260830-0073,2026-08-30,C1431,USB-C Charger,Electronics,East,1,20.79
ORD-20260830-0074,2026-08-30,C1119,Running Shoes,Sports,South,1,83.8
ORD-20260830-0075,2026-08-30,C1633,Green Tea Pack,Grocery,South,1,9.92
ORD-20260830-0076,2026-08-30,C1497,Running Shoes,Sports,North,1,85.73
ORD-20260830-0077,2026-08-30,C1920,Ergonomic Chair,Office,East,2,206.17
ORD-20260830-0078,2026-08-30,C1209,Green Tea Pack,Grocery,West,1,9.7
ORD-20260830-0079,2026-08-30,C1174,Coffee Beans 1kg,Grocery,South,2,16.99
ORD-20260830-0080,2026-08-30,C1052,Green Tea Pack,Grocery,West,1,10.27
