order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260922-0050,2026-09-22,C1203,USB-C Charger,Electronics,West,1,20.07
ORD-20260922-0051,2026-09-22,C1299,Desk Lamp,Office,East,2,25.5
ORD-20260922-0052,2026-09-22,C1462,Coffee Beans 1kg,Grocery,East,1,18.02
ORD-20260922-0053,2026-09-22,C1397,Smart Watch,Electronics,South,3,135.19
ORD-20260922-0054,2026-09-22,C1587,Coffee Beans 1kg,Grocery,North,1,18.29
ORD-20260922-0055,2026-09-22,C1446,USB-C Charger,Electronics,East,3,18.26
ORD-20260922-0056,2026-09-22,C1824,Green Tea Pack,Grocery,East,2,9.62
ORD-20260922-0057,2026-09-22,C1976,Laptop Stand,Office,West,1,33.14
ORD-20260922-0058,2026-09-22,C1756,Running Shoes,Sports,East,1,89.97
ORD-20260922-0059,2026-09-22,C1778,Laptop Stand,Office,North,1,33.94
ORD-20260922-0060,2026-09-22,C1709,Wireless Earbuds,Electronics,North,2,59.55
ORD-20260922-0061,2026-09-22,C1797,USB-C Charger,Electronics,North,1,18.35
ORD-20260922-0062,2026-09-22,C1467,Laptop Stand,Office,North,2,34.41
ORD-20260922-0063,2026-09-22,C1811,Laptop Stand,Office,South,1,32.83
ORD-20260922-0064,2026-09-22,C1973,USB-C Charger,Electronics,North,1,19.36
ORD-20260922-0065,2026-09-22,C1632,Wireless Earbuds,Electronics,West,1,60.93
ORD-20260922-0066,2026-09-22,C1686,Smart Watch,Electronics,South,2,140.52
ORD-20260922-0067,2026-09-22,C1326,Desk Lamp,Office,East,1,25.12
