order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260920-0072,2026-09-20,C1361,Yoga Mat,Sports,North,1,24.55
ORD-20260920-0073,2026-09-20,C1418,Green Tea Pack,Grocery,East,1,9.42
ORD-20260920-0074,2026-09-20,C1510,Green Tea Pack,Grocery,East,1,9.03
ORD-20260920-0075,2026-09-20,C1377,Ergonomic Chair,Office,North,1,222.45
ORD-20260920-0076,2026-09-20,C1138,Ergonomic Chair,Office,East,1,213.33
ORD-20260920-0077,2026-09-20,C1524,USB-C Charger,Electronics,West,4,18.28
ORD-20260920-0078,2026-09-20,C1096,Coffee Beans 1kg,Grocery,East,1,18.29
ORD-20260920-0079,2026-09-20,C1676,Yoga Mat,Sports,North,1,24.73
ORD-20260920-0080,2026-09-20,C1915,Desk Lamp,Office,West,2,27.99
ORD-20260920-0081,2026-09-20,C1462,Yoga Mat,Sports,North,2,23.51
ORD-20260920-0082,2026-09-20,C1093,Yoga Mat,Sports,East,1,24.37
ORD-20260920-0083,2026-09-20,C1286,Water Bottle,Sports,East,1,14.34
