order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260924-0060,2026-09-24,C1314,Green Tea Pack,Grocery,East,1,9.15
ORD-20260924-0061,2026-09-24,C1387,Desk Lamp,Office,South,1,27.09
ORD-20260924-0062,2026-09-24,C1908,USB-C Charger,Electronics,North,1,18.54
ORD-20260924-0063,2026-09-24,C1579,USB-C Charger,Electronics,North,3,18.87
ORD-20260924-0064,2026-09-24,C1707,Ergonomic Chair,Office,South,2,203.76
ORD-20260924-0065,2026-09-24,C1655,Coffee Beans 1kg,Grocery,North,1,18.45
ORD-20260924-0066,2026-09-24,C1758,Coffee Beans 1kg,Grocery,East,3,18.38
ORD-20260924-0067,2026-09-24,C1916,Water Bottle,Sports,East,1,13.5
ORD-20260924-0068,2026-09-24,C1920,USB-C Charger,Electronics,East,1,20.49
ORD-20260924-0069,2026-09-24,C1099,Coffee Beans 1kg,Grocery,East,4,17.36
ORD-20260924-0070,2026-09-24,C1111,Yoga Mat,Sports,South,2,25.09
ORD-20260924-0071,2026-09-24,C1918,USB-C Charger,Electronics,West,2,19.25
ORD-20260924-0072,2026-09-24,C1884,Running Shoes,Sports,North,1,87.66
ORD-20260924-0073,2026-09-24,C1107,Coffee Beans 1kg,Grocery,West,1,18.43
ORD-20260924-0074,2026-09-24,C1678,Desk Lamp,Office,South,1,28.23
