order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260828-0048,2026-08-28,C1388,Smart Watch,Electronics,East,1,137.32
ORD-20260828-0049,2026-08-28,C1746,Desk Lamp,Office,North,2,26.39
ORD-20260828-0050,2026-08-28,C1964,Green Tea Pack,Grocery,West,1,10.33
ORD-20260828-0051,2026-08-28,C1176,Wireless Earbuds,Electronics,East,3,62.56
ORD-20260828-0052,2026-08-28,C1674,Ergonomic Chair,Office,South,1,213.71
ORD-20260828-0053,2026-08-28,C1627,Laptop Stand,Office,West,1,35.98
ORD-20260828-0054,2026-08-28,C1095,Laptop Stand,Office,North,1,32.27
ORD-20260828-0055,2026-08-28,C1909,Green Tea Pack,Grocery,West,1,9.95
ORD-20260828-0056,2026-08-28,C1602,Laptop Stand,Office,East,1,33.48
ORD-20260828-0057,2026-08-28,C1183,Laptop Stand,Office,South,1,35.98
ORD-20260828-0058,2026-08-28,C1620,USB-C Charger,Electronics,South,1,20.34
ORD-20260828-0059,2026-08-28,C1091,Yoga Mat,Sports,South,1,25.54
ORD-20260828-0060,2026-08-28,C1389,Desk Lamp,Office,East,1,27.71
ORD-20260828-0061,2026-08-28,C1577,Water Bottle,Sports,East,2,14.59
ORD-20260828-0062,2026-08-28,C1308,Running Shoes,Sports,North,2,80.82
ORD-20260828-0063,2026-08-28,C1026,Coffee Beans 1kg,Grocery,North,2,19.66
ORD-20260828-0064,2026-08-28,C1686,Water Bottle,Sports,South,1,13.18
ORD-20260828-0065,2026-08-28,C1653,Ergonomic Chair,Office,East,1,210.41
ORD-20260828-0066,2026-08-28,C1240,Desk Lamp,Office,North,2,27.07
ORD-20260828-0067,2026-08-28,C1982,Smart Watch,Electronics,North,1,144.72
ORD-20260828-0068,2026-08-28,C1270,Coffee Beans 1kg,Grocery,West,1,19.37
ORD-20260828-0069,2026-08-28,C1398,Ergonomic Chair,Office,North,4,211.15
ORD-20260828-0070,2026-08-28,C1189,Ergonomic Chair,Office,South,1,203.46
ORD-20260828-0071,2026-08-28,C1909,Wireless Earbuds,Electronics,East,4,55.22
ORD-20260828-0072,2026-08-28,C1681,Laptop Stand,Office,West,2,35.43
ORD-20260828-0073,2026-08-28,C1733,Yoga Mat,Sports,North,1,24.63
ORD-20260828-0074,2026-08-28,C1848,Ergonomic Chair,Office,West,1,209.63
ORD-20260828-0075,2026-08-28,C1141,Green Tea Pack,Grocery,East,3,9.69
ORD-20260828-0076,2026-08-28,C1129,Wireless Earbuds,Electronics,North,1,56.67
ORD-20260828-0077,2026-08-28,C1561,Water Bottle,Sports,South,1,13.75
ORD-20260828-0078,2026-08-28,C1651,Wireless Earbuds,Electronics,North,4,60.53
ORD-20260828-0079,2026-08-28,C1718,Smart Watch,Electronics,South,1,140.18
ORD-20260828-0080,2026-08-28,C1610,Laptop Stand,Office,South,1,32.49
