order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260829-0048,2026-08-29,C1005,Laptop Stand,Office,North,1,32.77
ORD-20260829-0049,2026-08-29,C1575,Desk Lamp,Office,West,1,26.69
ORD-20260829-0050,2026-08-29,C1754,Wireless Earbuds,Electronics,East,4,58.61
ORD-20260829-0051,2026-08-29,C1041,USB-C Charger,Electronics,East,1,19.73
ORD-20260829-0052,2026-08-29,C1997,Coffee Beans 1kg,Grocery,East,2,18.45
ORD-20260829-0053,2026-08-29,C1552,Yoga Mat,Sports,East,2,23.78
ORD-20260829-0054,2026-08-29,C1128,Desk Lamp,Office,East,1,27.24
ORD-20260829-0055,2026-08-29,C1073,Water Bottle,Sports,North,1,13.57
ORD-20260829-0056,2026-08-29,C1258,USB-C Charger,Electronics,South,2,18.06
ORD-20260829-0057,2026-08-29,C1663,Desk Lamp,Office,North,1,27.63
ORD-20260829-0058,2026-08-29,C1199,USB-C Charger,Electronics,South,2,18.76
ORD-20260829-0059,2026-08-29,C1351,Water Bottle,Sports,North,1,15.09
ORD-20260829-0060,2026-08-29,C1780,Desk Lamp,Office,South,2,25.4
ORD-20260829-0061,2026-08-29,C1642,Green Tea Pack,Grocery,East,1,10.32
ORD-20260829-0062,2026-08-29,C1238,Ergonomic Chair,Office,West,1,218.64
ORD-20260829-0063,2026-08-29,C1892,USB-C Charger,Electronics,West,1,18.06
ORD-20260829-0064,2026-08-29,C1206,Ergonomic Chair,Office,East,3,203.5
ORD-20260829-0065,2026-08-29,C1117,Laptop Stand,Office,East,1,34.27
ORD-20260829-0066,2026-08-29,C1790,USB-C Charger,Electronics,West,1,18.9
ORD-20260829-0067,2026-08-29,C1273,Running Shoes,Sports,East,4,86.4
ORD-20260829-0068,2026-08-29,C1984,Wireless Earbuds,Electronics,East,1,55.59
ORD-20260829-0069,2026-08-29,C1044,Wireless Earbuds,Electronics,South,3,62.24
ORD-20260829-0070,2026-08-29,C1532,USB-C Charger,Electronics,North,1,18.01
ORD-20260829-0071,2026-08-29,C1153,USB-C Charger,Electronics,North,1,19.56
ORD-20260829-0072,2026-08-29,C1289,Ergonomic Chair,Office,South,2,220.58
ORD-20260829-0073,2026-08-29,C1744,USB-C Charger,Electronics,East,1,18.42
ORD-20260829-0074,2026-08-29,C1470,Wireless Earbuds,Electronics,West,1,62.52
ORD-20260829-0075,2026-08-29,C1262,Wireless Earbuds,Electronics,South,2,60.26
ORD-20260829-0076,2026-08-29,C1391,Running Shoes,Sports,North,1,91.7
ORD-20260829-0077,2026-08-29,C1371,Ergonomic Chair,Office,South,3,218.25
ORD-20260829-0078,2026-08-29,C1247,Water Bottle,Sports,West,1,13.38
ORD-20260829-0079,2026-08-29,C1308,Water Bottle,Sports,North,3,13.55
ORD-20260829-0080,2026-08-29,C1535,Laptop Stand,Office,North,3,32.64
ORD-20260829-0081,2026-08-29,C1057,Water Bottle,Sports,West,1,14.18
ORD-20260829-0082,2026-08-29,C1001,Wireless Earbuds,Electronics,South,2,54.93
ORD-20260829-0083,2026-08-29,C1974,Yoga Mat,Sports,West,1,24.21
ORD-20260829-0084,2026-08-29,C1278,Wireless Earbuds,Electronics,North,1,57.09
ORD-20260829-0085,2026-08-29,C1807,Green Tea Pack,Grocery,East,1,10.24
ORD-20260829-0086,2026-08-29,C1820,Wireless Earbuds,Electronics,West,2,55.97
ORD-20260829-0087,2026-08-29,C1551,Wireless Earbuds,Electronics,South,1,55.27
ORD-20260829-0088,2026-08-29,C1076,Coffee Beans 1kg,Grocery,North,1,19.37
ORD-20260829-0089,2026-08-29,C1790,USB-C Charger,Electronics,East,1,20.24
ORD-20260829-0090,2026-08-29,C1724,Wireless Earbuds,Electronics,South,1,55.03
ORD-20260829-0091,2026-08-29,C1579,Desk Lamp,Office,West,2,27.87
ORD-20260829-0092,2026-08-29,C1856,USB-C Charger,Electronics,West,1,18.13
ORD-20260829-0093,2026-08-29,C1155,Yoga Mat,Sports,East,1,24.07
ORD-20260829-0094,2026-08-29,C1004,USB-C Charger,Electronics,North,1,18.34
ORD-20260829-0095,2026-08-29,C1723,USB-C Charger,Electronics,West,1,18.11
ORD-20260829-0096,2026-08-29,C1028,Wireless Earbuds,Electronics,West,1,62.36
ORD-20260829-0097,2026-08-29,C1966,Running Shoes,Sports,East,2,82.92
ORD-20260829-0098,2026-08-29,C1249,Water Bottle,Sports,North,3,14.82
ORD-20260829-0099,2026-08-29,C1405,Yoga Mat,Sports,South,2,23.28
ORD-20260829-0100,2026-08-29,C1845,Ergonomic Chair,Office,North,1,208.76
ORD-20260829-0101,2026-08-29,C1929,Water Bottle,Sports,East,1,15.03
ORD-20260829-0102,2026-08-29,C1760,Desk Lamp,Office,North,1,29.23
ORD-20260829-0103,2026-08-29,C1394,Green Tea Pack,Grocery,North,1,9.88
ORD-20260829-0104,2026-08-29,C1140,Wireless Earbuds,Electronics,East,2,60.22
ORD-20260829-0105,2026-08-29,C1048,Ergonomic Chair,Office,East,2,199.57
ORD-20260829-0106,2026-08-29,C1576,Water Bottle,Sports,North,3,13.59
ORD-20260829-0107,2026-08-29,C1872,Running Shoes,Sports,North,2,81.82
ORD-20260829-0108,2026-08-29,C1980,Ergonomic Chair,Office,West,1,198.55
ORD-20260829-0109,2026-08-29,C1854,Ergonomic Chair,Office,South,3,224.74
ORD-20260829-0110,2026-08-29,C1942,Ergonomic Chair,Office,West,2,224.05
ORD-20260829-0111,2026-08-29,C1667,Wireless Earbuds,Electronics,East,2,54.11
ORD-20260829-0112,2026-08-29,C1071,Ergonomic Chair,Office,North,1,197.96
ORD-20260829-0113,2026-08-29,C1452,Laptop Stand,Office,East,2,35.7
ORD-20260829-0114,2026-08-29,C1707,Green Tea Pack,Grocery,West,1,9.06
ORD-20260829-0115,2026-08-29,C1540,Smart Watch,Electronics,East,1,154.89
ORD-20260829-0116,2026-08-29,C1840,Running Shoes,Sports,South,1,90.3
