order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260911-0025,2026-09-11,C1739,Running Shoes,Sports,East,1,86.32
ORD-20260911-0026,2026-09-11,C1153,Green Tea Pack,Grocery,West,3,9.54
ORD-20260911-0027,2026-09-11,C1120,Ergonomic Chair,Office,West,1,201.69
ORD-20260911-0028,2026-09-11,C1134,Laptop Stand,Office,South,3,34.46
ORD-20260911-0029,2026-09-11,C1909,Green Tea Pack,Grocery,South,2,9.1
ORD-20260911-0030,2026-09-11,C1124,USB-C Charger,Electronics,North,1,19.04
ORD-20260911-0031,2026-09-11,C1848,Laptop Stand,Office,West,2,32.62
ORD-20260911-0032,2026-09-11,C1823,Water Bottle,Sports,West,1,13.62
ORD-20260911-0033,2026-09-11,C1971,Yoga Mat,Sports,North,2,23.51
ORD-20260911-0034,2026-09-11,C1345,Yoga Mat,Sports,West,1,24.18
ORD-20260911-0035,2026-09-11,C1775,Wireless Earbuds,Electronics,East,1,54.59
ORD-20260911-0036,2026-09-11,C1687,USB-C Charger,Electronics,South,1,18.71
ORD-20260911-0037,2026-09-11,C1800,Wireless Earbuds,Electronics,North,1,59.55
ORD-20260911-0038,2026-09-11,C1948,Green Tea Pack,Grocery,West,1,9.78
ORD-20260911-0039,2026-09-11,C1751,USB-C Charger,Electronics,West,2,20.62
ORD-20260911-0040,2026-09-11,C1684,Green Tea Pack,Grocery,South,2,9.4
ORD-20260911-0041,2026-09-11,C1030,Wireless Earbuds,Electronics,East,4,58.4
ORD-20260911-0042,2026-09-11,C1818,Water Bottle,Sports,North,1,14.62
ORD-20260911-0043,2026-09-11,C1210,USB-C Charger,Electronics,West,1,18.55
ORD-20260911-0044,2026-09-11,C1103,Wireless Earbuds,Electronics,North,4,59.82
ORD-20260911-0045,2026-09-11,C1814,Ergonomic Chair,Office,South,2,204.91
ORD-20260911-0046,2026-09-11,C1845,Smart Watch,Electronics,North,3,142.69
ORD-20260911-0047,2026-09-11,C1239,Wireless Earbuds,Electronics,South,2,59.27
ORD-20260911-0048,2026-09-11,C1414,Yoga Mat,Sports,North,1,23.04
ORD-20260911-0049,2026-09-11,C1037,Wireless Earbuds,Electronics,West,1,60.69
ORD-20260911-0050,2026-09-11,C1816,Desk Lamp,Office,East,1,26.99
ORD-20260911-0051,2026-09-11,C1901,Coffee Beans 1kg,Grocery,North,1,18.33
ORD-20260911-0052,2026-09-11,C1172,Laptop Stand,Office,North,1,33.82
ORD-20260911-0053,2026-09-11,C1385,Desk Lamp,Office,West,1,26.08
ORD-20260911-0054,2026-09-11,C1902,Desk Lamp,Office,West,1,26.99
ORD-20260911-0055,2026-09-11,C1403,Coffee Beans 1kg,Grocery,South,1,19.57
ORD-20260911-0056,2026-09-11,C1927,Wireless Earbuds,Electronics,North,1,57.93
ORD-20260911-0057,2026-09-11,C1806,Laptop Stand,Office,East,1,31.35
ORD-20260911-0058,2026-09-11,C1049,Yoga Mat,Sports,North,2,23.58
ORD-20260911-0059,2026-09-11,C1089,Ergonomic Chair,Office,East,2,200.63
ORD-20260911-0060,2026-09-11,C1757,Green Tea Pack,Grocery,South,2,9.38
ORD-20260911-0061,2026-09-11,C1556,Wireless Earbuds,Electronics,North,1,62.28
ORD-20260911-0062,2026-09-11,C1813,Smart Watch,Electronics,East,1,143.96
ORD-20260911-0063,2026-09-11,C1194,Coffee Beans 1kg,Grocery,North,2,17.46
ORD-20260911-0064,2026-09-11,C1086,USB-C Charger,Electronics,North,2,19.47
ORD-20260911-0065,2026-09-11,C1898,USB-C Charger,Electronics,North,1,18.47
ORD-20260911-0066,2026-09-11,C1496,Laptop Stand,Office,South,1,31.98
