order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260906-0034,2026-09-06,C1996,Coffee Beans 1kg,Grocery,North,1,17.71
ORD-20260906-0035,2026-09-06,C1435,Smart Watch,Electronics,East,2,142.67
ORD-20260906-0036,2026-09-06,C1231,Smart Watch,Electronics,North,1,134.31
ORD-20260906-0037,2026-09-06,C1986,Desk Lamp,Office,North,3,26.33
ORD-20260906-0038,2026-09-06,C1021,USB-C Charger,Electronics,East,2,20.94
ORD-20260906-0039,2026-09-06,C1933,Green Tea Pack,Grocery,West,2,10.01
ORD-20260906-0040,2026-09-06,C1099,Wireless Earbuds,Electronics,North,1,56.48
ORD-20260906-0041,2026-09-06,C1055,Ergonomic Chair,Office,South,1,215.72
ORD-20260906-0042,2026-09-06,C1852,Ergonomic Chair,Office,East,1,200.52
ORD-20260906-0043,2026-09-06,C1596,Running Shoes,Sports,North,1,82.91
ORD-20260906-0044,2026-09-06,C1393,Smart Watch,Electronics,West,1,149.82
ORD-20260906-0045,2026-09-06,C1754,Wireless Earbuds,Electronics,South,1,59.46
ORD-20260906-0046,2026-09-06,C1997,Coffee Beans 1kg,Grocery,South,1,17.93
ORD-20260906-0047,2026-09-06,C1983,Coffee Beans 1kg,Grocery,East,2,19.34
ORD-20260906-0048,2026-09-06,C1733,Wireless Earbuds,Electronics,East,2,56.31
ORD-20260906-0049,2026-09-06,C1548,Water Bottle,Sports,West,2,13.59
ORD-20260906-0050,2026-09-06,C1209,Ergonomic Chair,Office,North,1,227.58
ORD-20260906-0051,2026-09-06,C1653,Wireless Earbuds,Electronics,East,1,56.38
ORD-20260906-0052,2026-09-06,C1746,Desk Lamp,Office,East,1,26.03
ORD-20260906-0053,2026-09-06,C1736,Desk Lamp,Office,East,1,27.0
ORD-20260906-0054,2026-09-06,C1284,Smart Watch,Electronics,South,1,150.39
ORD-20260906-0055,2026-09-06,C1116,Wireless Earbuds,Electronics,West,2,59.94
ORD-20260906-0056,2026-09-06,C1704,USB-C Charger,Electronics,East,1,20.64
ORD-20260906-0057,2026-09-06,C1765,USB-C Charger,Electronics,West,2,20.33
ORD-20260906-0058,2026-09-06,C1752,Green Tea Pack,Grocery,East,2,9.42
ORD-20260906-0059,2026-09-06,C1955,Ergonomic Chair,Office,North,3,221.85
ORD-20260906-0060,2026-09-06,C1228,Running Shoes,Sports,West,1,84.87
ORD-20260906-0061,2026-09-06,C1688,Green Tea Pack,Grocery,South,1,9.51
ORD-20260906-0062,2026-09-06,C1530,Coffee Beans 1kg,Grocery,South,1,17.02
ORD-20260906-0063,2026-09-06,C1081,Desk Lamp,Office,South,1,29.2
ORD-20260906-0064,2026-09-06,C1772,Running Shoes,Sports,East,1,86.02
ORD-20260906-0065,2026-09-06,C1128,Green Tea Pack,Grocery,West,1,9.94
ORD-20260906-0066,2026-09-06,C1945,Laptop Stand,Office,South,1,32.32
ORD-20260906-0067,2026-09-06,C1857,Desk Lamp,Office,North,2,28.54
ORD-20260906-0068,2026-09-06,C1473,Water Bottle,Sports,East,1,14.78
ORD-20260906-0069,2026-09-06,C1791,Running Shoes,Sports,West,1,80.27
