order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260831-0032,2026-08-31,C1833,USB-C Charger,Electronics,North,1,19.46
ORD-20260831-0033,2026-08-31,C1626,Desk Lamp,Office,West,3,29.24
ORD-20260831-0034,2026-08-31,C1205,Wireless Earbuds,Electronics,East,1,57.8
ORD-20260831-0035,2026-08-31,C1642,Running Shoes,Sports,West,1,80.94
ORD-20260831-0036,2026-08-31,C1682,Ergonomic Chair,Office,East,1,204.92
ORD-20260831-0037,2026-08-31,C1280,Coffee Beans 1kg,Grocery,West,2,17.75
ORD-20260831-0038,2026-08-31,C1024,Water Bottle,Sports,North,1,14.95
ORD-20260831-0039,2026-08-31,C1508,Coffee Beans 1kg,Grocery,East,1,19.1
ORD-20260831-0040,2026-08-31,C1782,Laptop Stand,Office,East,1,34.04
ORD-20260831-0041,2026-08-31,C1823,Green Tea Pack,Grocery,West,1,10.17
ORD-20260831-0042,2026-08-31,C1189,Desk Lamp,Office,East,4,27.38
ORD-20260831-0043,2026-08-31,C1535,Smart Watch,Electronics,South,2,152.57
ORD-20260831-0044,2026-08-31,C1897,Running Shoes,Sports,East,1,88.23
ORD-20260831-0045,2026-08-31,C1060,Laptop Stand,Office,South,1,31.61
ORD-20260831-0046,2026-08-31,C1489,Smart Watch,Electronics,West,1,141.5
ORD-20260831-0047,2026-08-31,C1618,Yoga Mat,Sports,East,3,23.74
ORD-20260831-0048,2026-08-31,C1026,Smart Watch,Electronics,North,1,148.29
ORD-20260831-0049,2026-08-31,C1324,Wireless Earbuds,Electronics,North,2,56.04
ORD-20260831-0050,2026-08-31,C1508,Water Bottle,Sports,South,3,14.28
ORD-20260831-0051,2026-08-31,C1137,Wireless Earbuds,Electronics,West,2,56.39
ORD-20260831-0052,2026-08-31,C1255,Coffee Beans 1kg,Grocery,West,3,19.07
ORD-20260831-0053,2026-08-31,C1659,Yoga Mat,Sports,North,1,24.75
ORD-20260831-0054,2026-08-31,C1490,Laptop Stand,Office,West,1,33.46
ORD-20260831-0055,2026-08-31,C1425,Wireless Earbuds,Electronics,East,1,56.82
ORD-20260831-0056,2026-08-31,C1763,Running Shoes,Sports,North,2,89.71
ORD-20260831-0057,2026-08-31,C1226,Wireless Earbuds,Electronics,West,1,58.35
ORD-20260831-0058,2026-08-31,C1760,Laptop Stand,Office,North,1,33.02
ORD-20260831-0059,2026-08-31,C1199,Water Bottle,Sports,West,1,13.07
ORD-20260831-0060,2026-08-31,C1974,Ergonomic Chair,Office,North,1,224.56
ORD-20260831-0061,2026-08-31,C1661,Coffee Beans 1kg,Grocery,West,1,19.23
ORD-20260831-0062,2026-08-31,C1157,Desk Lamp,Office,North,2,25.55
ORD-20260831-0063,2026-08-31,C1504,USB-C Charger,Electronics,West,2,18.11
ORD-20260831-0064,2026-08-31,C1118,Smart Watch,Electronics,North,1,142.16
ORD-20260831-0065,2026-08-31,C1169,Yoga Mat,Sports,West,1,25.47
ORD-20260831-0066,2026-08-31,C1698,USB-C Charger,Electronics,West,1,19.39
ORD-20260831-0067,2026-08-31,C1260,Desk Lamp,Office,East,1,26.08
ORD-20260831-0068,2026-08-31,C1590,Yoga Mat,Sports,South,2,25.98
ORD-20260831-0069,2026-08-31,C1148,Coffee Beans 1kg,Grocery,West,1,18.06
ORD-20260831-0070,2026-08-31,C1304,Laptop Stand,Office,East,2,35.02
ORD-20260831-0071,2026-08-31,C1751,Coffee Beans 1kg,Grocery,West,1,16.93
ORD-20260831-0072,2026-08-31,C1230,Running Shoes,Sports,East,1,81.34
ORD-20260831-0073,2026-08-31,C1874,Laptop Stand,Office,West,1,35.39
ORD-20260831-0074,2026-08-31,C1983,USB-C Charger,Electronics,East,3,20.4
ORD-20260831-0075,2026-08-31,C1901,Wireless Earbuds,Electronics,South,1,60.0
ORD-20260831-0076,2026-08-31,C1035,Yoga Mat,Sports,North,2,23.82
ORD-20260831-0077,2026-08-31,C1084,USB-C Charger,Electronics,North,1,19.82
ORD-20260831-0078,2026-08-31,C1628,Smart Watch,Electronics,East,1,143.96
ORD-20260831-0079,2026-08-31,C1337,Desk Lamp,Office,North,1,27.61
ORD-20260831-0080,2026-08-31,C1162,Running Shoes,Sports,East,2,84.09
ORD-20260831-0081,2026-08-31,C1477,USB-C Charger,Electronics,North,1,18.53
ORD-20260831-0082,2026-08-31,C1698,Water Bottle,Sports,South,3,13.18
ORD-20260831-0083,2026-08-31,C1945,Laptop Stand,Office,West,1,31.32
ORD-20260831-0084,2026-08-31,C1467,Wireless Earbuds,Electronics,North,3,56.04
